instance_file,n_items,capacity,dp_value,dp_weight,dp_feasible,dp_time_ms,gnn_value,gnn_weight,gnn_feasible,gnn_time_ms,gap_gnn,dqn_value,dqn_weight,dqn_feasible,dqn_time_ms,gap_dqn,dp_selected_items,gnn_selected_items,dqn_selected_items
instance_0447.npz,181,276.0,354.0,276.0,1,1.3105999969411641,350.0,276.0,1,2.4007000029087067,0.011299435028248588,297.0,276.0,1,25.5244,0.16101694915254236,"[6, 9, 33, 66, 85]","[3, 25, 61, 87, 89, 103]","[0, 1, 2, 3, 6, 17, 28, 41, 44, 150]"
instance_0448.npz,119,695.0,875.0,695.0,1,2.805099997203797,866.0,695.0,1,1.9786999910138547,0.010285714285714285,778.0,695.0,1,16.70419998,0.11085714285714286,"[1, 4, 7, 15, 19, 33, 40, 46, 87, 97, 116]","[1, 7, 15, 18, 19, 20, 33, 40, 43, 55, 87, 97, 116]","[0, 1, 2, 3, 4, 5, 7, 8, 14, 15, 16, 17, 18, 20, 29]"
instance_0449.npz,119,704.0,870.0,704.0,1,2.8509999974630773,850.0,704.0,1,1.9209999882150441,0.022988505747126436,771.0,701.0,1,17.06750001,0.11379310344827587,"[4, 12, 16, 19, 21, 22, 27, 35, 54, 59, 60, 67, 96, 103, 104, 106]","[4, 21, 22, 27, 31, 35, 43, 54, 59, 67, 74, 78, 93, 103, 106, 109]","[1, 2, 3, 4, 6, 8, 10, 12, 13, 14, 15, 16, 27]"
instance_0450.npz,96,781.0,988.0,781.0,1,2.6873000024352223,968.0,780.0,1,1.829299988457933,0.020242914979757085,806.0,781.0,1,14.2611,0.18421052631578946,"[5, 26, 29, 31, 33, 36, 37, 46, 62, 68, 78, 84]","[5, 26, 27, 30, 33, 37, 44, 46, 47, 50, 51, 68, 78, 82, 84, 94]","[0, 1, 2, 3, 5, 6, 8, 15, 16, 17, 18]"
instance_0451.npz,85,481.0,605.0,480.0,1,1.344099990092218,596.0,480.0,1,1.7047000001184642,0.01487603305785124,445.0,476.0,1,12.7202,0.2644628099173554,"[13, 14, 20, 25, 46, 74, 76, 83]","[25, 50, 51, 64, 74, 83]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 13, 36]"
instance_0452.npz,163,409.0,518.0,409.0,1,1.9202999828848988,509.0,409.0,1,2.090099995257333,0.017374517374517374,423.0,409.0,1,24.52810001,0.1833976833976834,"[17, 42, 52, 53, 54, 74, 85, 130, 144]","[0, 42, 45, 59, 71, 85, 143, 144, 151]","[0, 1, 2, 3, 4, 6, 7]"
instance_0453.npz,139,222.0,283.0,222.0,1,0.7801000028848648,280.0,221.0,1,2.082199993310496,0.01060070671378092,247.0,222.0,1,21.59010002,0.127208480565371,"[5, 13, 40, 49, 77]","[5, 7, 24, 40, 48, 81, 116]","[0, 1, 2, 3, 7, 13, 20, 48, 116]"
instance_0454.npz,194,454.0,575.0,454.0,1,2.6162000140175223,562.0,453.0,1,2.2594000038225204,0.022608695652173914,454.0,454.0,1,29.95160001,0.21043478260869566,"[38, 70, 73, 94, 126, 128, 144, 164]","[39, 47, 69, 70, 73, 128, 152, 172, 177]","[0, 1, 2, 3, 5, 9, 10, 15, 70, 177]"
instance_0455.npz,90,500.0,626.0,500.0,1,1.4811000146437436,600.0,499.0,1,1.7625000036787242,0.04153354632587859,545.0,498.0,1,12.90289999,0.12939297124600638,"[2, 34, 43, 47, 52, 60, 69, 75, 86, 88]","[2, 25, 36, 43, 69, 70, 75, 86]","[0, 1, 3, 4, 5, 7, 8, 14, 43]"
instance_0456.npz,113,545.0,691.0,545.0,1,1.9651000038720667,680.0,543.0,1,1.9085999811068177,0.015918958031837915,609.0,545.0,1,15.66180002,0.11866859623733719,"[11, 13, 26, 31, 43, 53, 86, 89, 95, 98]","[1, 2, 11, 16, 31, 53, 66, 68, 89, 98]","[0, 1, 2, 3, 4, 5, 6, 9, 39]"
instance_0457.npz,83,797.0,991.0,797.0,1,2.389299974311143,983.0,797.0,1,1.6961000219453126,0.008072653884964682,921.0,793.0,1,12.1089,0.07063572149344097,"[4, 5, 7, 10, 11, 26, 38, 40, 57, 59, 80]","[4, 5, 7, 10, 11, 26, 38, 40, 51, 59, 67, 79, 80]","[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 14, 17, 19, 26, 75]"
instance_0458.npz,176,434.0,548.0,434.0,1,2.3502999974880368,544.0,434.0,1,2.18979999772273,0.0072992700729927005,459.0,434.0,1,25.18349999,0.1624087591240876,"[15, 36, 45, 56, 59, 74, 170, 174]","[15, 39, 45, 50, 56, 74, 81, 98, 153, 155, 174]","[0, 1, 2, 3, 4, 5, 11, 12, 13, 18, 20]"
instance_0459.npz,100,530.0,672.0,530.0,1,1.7096000083256513,651.0,530.0,1,1.8773000047076494,0.03125,573.0,529.0,1,14.18309999,0.14732142857142858,"[1, 16, 23, 32, 33, 50, 51, 56, 73, 77, 84]","[1, 16, 45, 46, 50, 51, 53, 56, 73, 93]","[0, 1, 2, 4, 7, 8, 9, 13, 73]"
instance_0460.npz,113,461.0,584.0,461.0,1,1.6367000062018633,576.0,461.0,1,1.8820000113919377,0.0136986301369863,482.0,460.0,1,15.54570001,0.17465753424657535,"[19, 27, 38, 47, 65, 74, 91, 95]","[12, 27, 37, 38, 47, 65, 74, 89, 91]","[0, 1, 2, 5, 6, 7, 27]"
instance_0461.npz,192,776.0,997.0,776.0,1,5.132999998750165,981.0,775.0,1,2.289500000188127,0.0160481444332999,890.0,776.0,1,27.01389999,0.10732196589769308,"[13, 31, 33, 51, 75, 94, 130, 136, 167, 188, 191]","[13, 23, 24, 33, 34, 35, 40, 42, 51, 52, 114, 167, 178, 187]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 27, 34]"
instance_0462.npz,104,227.0,286.0,227.0,1,0.5734000005759299,282.0,227.0,1,1.9009000097867101,0.013986013986013986,232.0,227.0,1,14.89980001,0.1888111888111888,"[38, 57, 94, 100]","[39, 49, 51, 57, 68, 86]","[0, 1, 2, 3]"
instance_0463.npz,145,427.0,544.0,427.0,1,1.864500023657456,538.0,427.0,1,1.996800012420863,0.011029411764705883,476.0,427.0,1,19.9858,0.125,"[6, 14, 21, 55, 56, 102, 124, 132]","[6, 11, 14, 25, 56, 67, 91, 92, 109, 124, 134]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 25, 38, 53, 91]"
instance_0464.npz,147,322.0,410.0,322.0,1,1.378899993142113,405.0,322.0,1,2.004899986786768,0.012195121951219513,346.0,322.0,1,20.93679999,0.15609756097560976,"[45, 52, 70, 94, 108, 136]","[7, 60, 94, 100, 120, 129]","[0, 1, 3, 6, 8, 22, 32, 59]"
instance_0465.npz,99,614.0,782.0,614.0,1,2.0305000070948154,777.0,613.0,1,1.9743999873753637,0.00639386189258312,649.0,614.0,1,13.63620002,0.170076726342711,"[10, 12, 15, 20, 28, 35, 38, 39, 69, 86, 93]","[10, 12, 15, 16, 20, 28, 31, 35, 38, 39, 67, 70, 86, 95]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 13, 15]"
instance_0466.npz,132,356.0,456.0,356.0,1,1.2900000147055835,433.0,355.0,1,1.9669000175781548,0.05043859649122807,387.0,356.0,1,18.3845,0.1513157894736842,"[21, 24, 42, 75, 105, 130]","[6, 21, 23, 30, 36, 47, 50, 110]","[0, 1, 2, 3, 5, 6, 7, 16, 27, 36, 110]"
instance_0467.npz,115,757.0,940.0,757.0,1,3.1629000150132924,926.0,756.0,1,1.953200000571087,0.014893617021276596,829.0,757.0,1,16.38819999,0.11808510638297873,"[9, 15, 27, 46, 56, 62, 68, 70, 72, 81, 93, 99, 102, 108]","[0, 1, 9, 15, 19, 27, 50, 55, 61, 62, 68, 72, 81, 93, 95, 99, 102, 104, 108, 109]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 14, 15, 18, 19, 28, 49, 61, 90]"
instance_0468.npz,159,736.0,937.0,736.0,1,3.9870000036899,920.0,735.0,1,2.0222999737598,0.01814300960512273,796.0,735.0,1,22.23160001,0.15048025613660618,"[2, 12, 28, 32, 39, 56, 70, 100, 101, 112, 119, 139, 141]","[2, 5, 34, 39, 57, 70, 100, 101, 103, 112, 113, 119, 122, 125, 139]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12, 14, 15, 16, 26, 29, 39]"
instance_0469.npz,191,760.0,971.0,760.0,1,4.975799995008856,958.0,760.0,1,2.370000001974404,0.013388259526261586,804.0,760.0,1,26.79239999,0.17198764160659114,"[20, 28, 47, 62, 68, 78, 79, 114, 120, 141, 153, 165, 174]","[65, 68, 79, 99, 114, 133, 136, 141, 153, 165, 174, 186]","[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 14, 15, 16, 20, 21, 22, 169]"
instance_0470.npz,100,635.0,798.0,635.0,1,2.221700007794425,777.0,635.0,1,1.8974999838974327,0.02631578947368421,663.0,635.0,1,13.8971,0.16917293233082706,"[10, 12, 22, 30, 39, 41, 43, 57, 67, 70, 75, 77, 80, 83]","[21, 27, 39, 41, 43, 57, 74, 77, 79, 80, 83]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 12, 13, 14, 23, 29, 55]"
instance_0471.npz,130,210.0,267.0,210.0,1,0.6673999887425452,256.0,210.0,1,1.960299996426329,0.04119850187265917,227.0,210.0,1,18.4646,0.149812734082397,"[24, 51, 52, 56, 70, 126]","[24, 42, 52, 56, 57, 62, 68, 81, 84, 88, 119]","[0, 1, 4, 10, 22, 52, 56, 119]"
instance_0472.npz,106,795.0,995.0,795.0,1,3.08620001305826,985.0,794.0,1,1.9279999833088368,0.010050251256281407,864.0,792.0,1,15.02590001,0.13165829145728644,"[4, 13, 14, 21, 27, 30, 43, 52, 56, 57, 64, 65, 76, 81, 84]","[4, 13, 14, 17, 21, 30, 32, 52, 53, 56, 58, 64, 65, 76, 84, 91, 96, 103]","[0, 1, 2, 3, 4, 5, 7, 10, 11, 12, 13, 14, 15, 16, 19, 23, 25, 26, 27, 32, 53]"
instance_0473.npz,159,756.0,953.0,756.0,1,4.106600012164563,942.0,756.0,1,2.189400023780763,0.011542497376705142,788.0,755.0,1,22.1686,0.1731374606505771,"[3, 22, 24, 44, 48, 55, 77, 87, 99, 105, 110, 128, 134, 136, 137, 139, 155]","[3, 9, 21, 22, 24, 44, 99, 110, 117, 128, 137, 139, 155, 156]","[0, 1, 2, 3, 4, 5, 8, 9, 12, 14, 15, 19, 26, 156]"
instance_0474.npz,153,362.0,461.0,362.0,1,1.6381999885197729,457.0,361.0,1,1.972900005057454,0.008676789587852495,388.0,362.0,1,21.52840002,0.15835140997830802,"[5, 12, 41, 79, 102, 131]","[5, 12, 22, 47, 79, 102, 131]","[0, 1, 2, 3, 5, 9, 17, 22, 28]"
instance_0475.npz,156,648.0,824.0,648.0,1,3.395100007764995,815.0,648.0,1,2.0491000032052398,0.010922330097087379,684.0,648.0,1,21.653,0.16990291262135923,"[12, 19, 22, 29, 30, 31, 43, 49, 70, 76, 93, 110, 112]","[10, 16, 19, 29, 31, 35, 50, 70, 93, 94, 110, 114, 130]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 17, 19, 35, 71]"
instance_0476.npz,129,259.0,330.0,259.0,1,0.8227000071201473,329.0,259.0,1,1.967099989997223,0.0030303030303030303,286.0,258.0,1,18.2163,0.13333333333333333,"[2, 46, 51, 87]","[14, 17, 46, 51, 63, 87, 91, 122]","[0, 1, 2, 3, 8, 14, 20, 63, 99]"
instance_0477.npz,189,227.0,293.0,227.0,1,1.0250999766867608,288.0,227.0,1,2.3151000204961747,0.017064846416382253,215.0,227.0,1,26.42090002,0.26621160409556316,"[18, 90, 137]","[45, 69, 80, 96, 106, 126, 135, 159, 164]","[0, 1, 3, 15, 20, 80]"
instance_0478.npz,168,291.0,370.0,291.0,1,1.3036000018473715,364.0,291.0,1,2.0431999873835593,0.016216216216216217,318.0,291.0,1,23.5215,0.14054054054054055,"[9, 26, 84, 105, 118]","[6, 35, 54, 88, 117, 127, 156]","[0, 1, 2, 4, 7]"
instance_0479.npz,200,547.0,699.0,547.0,1,3.4269999887328595,693.0,547.0,1,2.3542999988421798,0.008583690987124463,579.0,547.0,1,27.73520001,0.17167381974248927,"[53, 104, 125, 134, 144, 162, 190]","[17, 28, 68, 125, 134, 144, 152, 166, 177, 180, 184, 185, 191, 193]","[0, 1, 2, 3, 4, 5, 6, 10, 17, 26, 180]"
instance_0480.npz,127,230.0,293.0,230.0,1,0.6792000203859061,290.0,230.0,1,1.953200000571087,0.010238907849829351,260.0,224.0,1,17.65659999,0.11262798634812286,"[2, 12, 17, 27]","[2, 12, 47, 84, 102, 125]","[0, 1, 2, 3, 17, 46, 47, 92, 102]"
instance_0481.npz,105,621.0,782.0,621.0,1,2.2745000023860484,774.0,620.0,1,1.8480000144336373,0.010230179028132993,652.0,621.0,1,14.2255,0.16624040920716113,"[13, 23, 25, 32, 38, 46, 60, 63, 76, 81, 84, 90]","[11, 13, 23, 25, 34, 38, 46, 60, 63, 66, 76, 79, 81, 90]","[0, 1, 2, 3, 4, 5, 8, 11, 12, 17, 32, 34, 66]"
instance_0482.npz,165,343.0,440.0,343.0,1,1.5192000137176365,436.0,343.0,1,2.11280002258718,0.00909090909090909,361.0,343.0,1,23.6015,0.17954545454545454,"[5, 23, 42, 51, 61, 77]","[5, 19, 23, 42, 46, 52, 114, 121]","[0, 1, 2, 3, 4, 9, 19, 37]"
instance_0483.npz,187,716.0,914.0,716.0,1,4.401100013637915,904.0,716.0,1,2.2945000091567636,0.010940919037199124,847.0,716.0,1,26.2084,0.07330415754923414,"[9, 10, 20, 21, 36, 43, 64, 101, 106, 115, 127]","[3, 10, 20, 32, 36, 40, 43, 58, 82, 106, 107, 115, 134, 171, 174]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 16, 17, 28, 58, 61]"
instance_0484.npz,93,291.0,369.0,291.0,1,0.7585999846924096,365.0,290.0,1,1.7490999889560044,0.01084010840108401,294.0,291.0,1,12.9802,0.2032520325203252,"[8, 29, 35, 48, 58]","[29, 43, 46, 47, 55, 58, 77]","[0, 1, 2, 6, 14, 30, 43, 47]"
instance_0485.npz,169,322.0,412.0,322.0,1,1.4506000152323395,408.0,322.0,1,2.1376000076998025,0.009708737864077669,346.0,321.0,1,23.71830001,0.16019417475728157,"[16, 33, 40, 79, 80, 126]","[14, 17, 33, 36, 80, 122, 125, 137]","[0, 1, 2, 4, 10, 16, 17, 24, 125]"
instance_0486.npz,152,746.0,947.0,746.0,1,3.8192999782040715,927.0,744.0,1,2.079099998809397,0.021119324181626188,784.0,746.0,1,21.10019999,0.17212249208025343,"[10, 26, 28, 45, 52, 53, 78, 94, 101, 103, 106, 107, 113, 141, 150]","[5, 20, 24, 52, 54, 75, 78, 94, 101, 106, 107, 124, 125, 140, 143, 150]","[0, 1, 2, 3, 4, 5, 6, 9, 10, 13, 17, 18]"
instance_0487.npz,182,247.0,313.0,247.0,1,1.062900002580136,309.0,247.0,1,2.360500016948208,0.012779552715654952,273.0,247.0,1,26.2999,0.12779552715654952,"[12, 15, 50, 51, 91, 94, 105, 115]","[7, 15, 91, 93, 94, 105, 113, 136, 154, 162, 174, 178]","[0, 1, 2, 6, 7, 12, 21]"
instance_0488.npz,142,674.0,852.0,674.0,1,3.253500006394461,842.0,674.0,1,1.9851000106427819,0.011737089201877934,697.0,674.0,1,19.87239998,0.18192488262910797,"[17, 20, 24, 25, 31, 32, 33, 35, 46, 77, 83, 91]","[1, 20, 25, 32, 33, 46, 68, 83, 91, 125, 131]","[0, 1, 2, 3, 4, 5, 6, 7, 13, 14, 15, 16, 22, 121]"
instance_0489.npz,81,322.0,410.0,322.0,1,0.7536999764852226,402.0,320.0,1,1.7220999870914966,0.01951219512195122,318.0,320.0,1,11.10439998,0.22439024390243903,"[28, 54, 55, 58, 63, 64]","[51, 55, 57, 63, 74, 76]","[0, 1, 7, 10, 12, 22]"
instance_0490.npz,121,677.0,851.0,677.0,1,3.304699988802895,841.0,676.0,1,2.111399982823059,0.011750881316098707,706.0,677.0,1,16.8707,0.17038777908343125,"[3, 12, 21, 55, 57, 71, 87, 94, 99, 100, 102, 107, 111, 116]","[3, 12, 17, 45, 51, 57, 71, 81, 94, 99, 100, 102, 103, 107, 116]","[0, 1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 17, 21, 23, 27, 30, 31, 38, 45]"
instance_0491.npz,193,396.0,508.0,396.0,1,3.1106999958865345,494.0,395.0,1,2.40019999910146,0.027559055118110236,453.0,396.0,1,27.50500001,0.10826771653543307,"[3, 26, 65, 69, 108, 129, 163]","[3, 26, 40, 41, 59, 65, 76, 94, 117, 120, 121, 129, 141, 147, 152]","[1, 3, 5, 6, 9, 10, 11]"
instance_0492.npz,123,269.0,342.0,269.0,1,0.8170999935828149,338.0,267.0,1,1.9869999960064888,0.011695906432748537,288.0,268.0,1,17.06079999,0.15789473684210525,"[8, 34, 36, 83, 116]","[6, 35, 36, 81, 83]","[0, 1, 2, 6, 29, 35, 61]"
instance_0493.npz,184,379.0,484.0,379.0,1,2.1326999994926155,465.0,378.0,1,2.3246000055223703,0.03925619834710744,429.0,379.0,1,25.5548,0.11363636363636363,"[4, 17, 43, 44, 74, 82, 117]","[6, 19, 29, 35, 111, 117, 118, 122, 134, 155, 164]","[0, 1, 2, 3, 4, 6, 29, 35, 134]"
instance_0494.npz,116,503.0,638.0,503.0,1,1.9223999988753349,636.0,503.0,1,1.9029999966733158,0.003134796238244514,557.0,503.0,1,16.31589999,0.12695924764890282,"[9, 15, 42, 45, 71, 79, 100, 103, 111]","[9, 42, 49, 68, 79, 84, 100, 103, 111]","[0, 1, 2, 4, 7, 8, 9, 11, 13]"
instance_0495.npz,157,289.0,370.0,289.0,1,1.1716999870259315,365.0,288.0,1,2.3258000146597624,0.013513513513513514,318.0,289.0,1,21.52859999,0.14054054054054055,"[6, 75, 78, 80, 88, 101, 114]","[12, 31, 66, 80, 101, 114, 131, 154]","[0, 1, 2, 3, 6, 9, 14, 18, 26, 31, 66, 154]"
instance_0496.npz,153,476.0,609.0,476.0,1,2.2564999817404896,599.0,476.0,1,2.042499982053414,0.016420361247947456,512.0,473.0,1,21.07270001,0.1592775041050903,"[12, 16, 34, 36, 47, 70, 103, 131]","[6, 12, 32, 47, 60, 64, 70, 112, 133, 151]","[0, 1, 2, 5, 6, 7, 9, 15]"
instance_0497.npz,160,319.0,408.0,319.0,1,1.3857999874744564,398.0,319.0,1,3.1404999899677932,0.024509803921568627,332.0,319.0,1,23.39859999,0.18627450980392157,"[2, 9, 72, 76, 82, 97]","[20, 33, 48, 69, 72, 76, 97, 123, 154, 155]","[0, 1, 2, 3, 6, 7, 11]"
instance_0498.npz,123,367.0,467.0,367.0,1,1.3172999897506088,456.0,366.0,1,2.0155999809503555,0.023554603854389723,423.0,367.0,1,18.12749999,0.09421841541755889,"[3, 25, 34, 35, 50, 81, 88, 116]","[3, 4, 25, 34, 35, 50, 59, 61, 66, 74, 89, 90, 110]","[0, 1, 2, 3, 5, 7, 11, 21]"
instance_0499.npz,173,544.0,692.0,544.0,1,2.9068999865558,678.0,543.0,1,2.2105999814812094,0.02023121387283237,542.0,541.0,1,25.6234,0.21676300578034682,"[32, 39, 44, 56, 75, 77, 78, 142]","[24, 32, 63, 75, 77, 116, 118, 142, 152]","[0, 1, 2, 4, 6, 7, 8, 9, 17, 116]"
instance_0500.npz,102,481.0,606.0,481.0,1,1.6102000081446022,600.0,481.0,1,2.0334000000730157,0.009900990099009901,510.0,481.0,1,16.61370002,0.15841584158415842,"[2, 10, 12, 18, 29, 43, 50, 92, 96]","[2, 10, 12, 18, 26, 47, 51, 56, 63, 92, 96, 97]","[0, 1, 2, 5, 6, 7, 9, 13]"
instance_0501.npz,179,473.0,599.0,473.0,1,2.5138999917544425,584.0,473.0,1,2.6144000003114343,0.025041736227045076,526.0,473.0,1,28.72110001,0.12186978297161936,"[11, 12, 13, 39, 96, 105, 117, 129, 147, 166]","[39, 44, 96, 117, 121, 125, 138, 149, 156, 157, 166, 167, 169]","[0, 1, 2, 3, 6, 9, 11, 16, 24]"
instance_0502.npz,155,318.0,408.0,318.0,1,1.6857000009622425,400.0,318.0,1,2.046900015557185,0.0196078431372549,339.0,318.0,1,23.60849999,0.16911764705882354,"[16, 33, 91, 98, 102, 143]","[1, 5, 24, 63, 87, 98, 112, 143]","[0, 1, 2, 4, 6, 74, 113]"
instance_0503.npz,95,766.0,948.0,766.0,1,2.5316000101156533,940.0,766.0,1,1.879699993878603,0.008438818565400843,799.0,766.0,1,13.97289999,0.1571729957805907,"[0, 3, 11, 12, 15, 18, 19, 21, 23, 29, 33, 43, 45, 56, 86, 87, 91]","[0, 3, 8, 10, 11, 12, 15, 18, 19, 21, 23, 29, 33, 45, 56, 76, 84, 86, 87, 91, 92]","[0, 1, 2, 3, 4, 6, 7, 8, 9, 12, 13, 14, 35, 92]"
instance_0504.npz,183,240.0,309.0,240.0,1,1.0846999939531088,305.0,240.0,1,2.2443000052589923,0.012944983818770227,258.0,240.0,1,25.8874,0.1650485436893204,"[56, 61, 72, 145]","[19, 47, 72, 73, 77, 116, 139, 156]","[0, 1, 3, 73]"
instance_0505.npz,194,342.0,439.0,342.0,1,1.9135999900754541,432.0,342.0,1,2.33349998597987,0.015945330296127564,401.0,341.0,1,27.57800001,0.08656036446469248,"[6, 11, 50, 68, 74, 149]","[6, 7, 11, 90, 112, 115, 138, 182]","[0, 1, 5, 7, 11, 13, 25, 33, 43, 179]"
instance_0506.npz,107,427.0,540.0,427.0,1,1.414500002283603,537.0,427.0,1,1.8888000049628317,0.005555555555555556,457.0,427.0,1,14.98630003,0.1537037037037037,"[2, 12, 22, 27, 43, 57, 64, 67, 96]","[1, 2, 12, 27, 43, 50, 54, 64, 67, 75, 79, 93]","[0, 1, 2, 4, 5, 6, 7, 8, 78]"
instance_0507.npz,169,593.0,755.0,593.0,1,3.3426999871153384,738.0,593.0,1,2.1370000031311065,0.022516556291390728,624.0,593.0,1,23.7048,0.17350993377483442,"[22, 27, 30, 43, 59, 65, 69, 92, 117, 131]","[29, 30, 43, 53, 80, 83, 122, 131, 143, 165]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10]"
instance_0508.npz,138,509.0,643.0,509.0,1,2.3443000100087374,626.0,509.0,1,2.037299971561879,0.026438569206842923,536.0,508.0,1,19.46110002,0.16640746500777606,"[15, 24, 25, 62, 64, 82, 87, 110, 126]","[28, 42, 56, 61, 77, 82, 84, 89, 126, 127, 136]","[0, 1, 2, 3, 6, 7, 10, 11, 127]"
instance_0509.npz,150,444.0,565.0,444.0,1,2.0321999909356236,556.0,444.0,1,2.0201999868731946,0.01592920353982301,482.0,444.0,1,21.00579999,0.14690265486725665,"[24, 47, 66, 89, 90, 93, 138]","[0, 26, 90, 93, 138]","[0, 1, 2, 3, 4, 6, 9, 82]"
instance_0510.npz,177,397.0,508.0,397.0,1,2.049200003966689,499.0,396.0,1,2.287800016347319,0.017716535433070866,395.0,396.0,1,24.8132,0.22244094488188976,"[34, 58, 64, 86, 92, 101, 153]","[33, 34, 64, 68, 83, 92, 97, 99, 127, 152, 166]","[0, 1, 2, 3, 4, 5, 6, 10, 31, 36, 50, 152, 166]"
instance_0511.npz,135,598.0,754.0,598.0,1,2.593799988972023,732.0,595.0,1,2.0277999865356833,0.029177718832891247,619.0,596.0,1,18.86720001,0.17904509283819628,"[1, 21, 45, 62, 71, 75, 77, 86, 94, 105, 132]","[11, 18, 21, 29, 42, 75, 78, 86, 88, 89, 92, 94, 102]","[0, 1, 2, 5, 6, 7, 11, 13, 15, 18, 20, 23]"
instance_0512.npz,133,275.0,345.0,275.0,1,0.9588999964762479,334.0,275.0,1,1.9796999986283481,0.03188405797101449,302.0,275.0,1,19.01429999,0.1246376811594203,"[19, 25, 32, 50, 56, 76]","[7, 19, 41, 56, 87, 132]","[0, 1, 7, 12, 27, 41]"
instance_0513.npz,93,588.0,747.0,588.0,1,1.865800004452467,719.0,587.0,1,1.7841999942902476,0.03748326639892905,597.0,584.0,1,13.21989999,0.20080321285140562,"[2, 6, 25, 31, 32, 34, 37, 41, 42, 48, 54]","[2, 29, 32, 37, 41, 48, 50, 52, 58, 89, 92]","[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13]"
instance_0514.npz,82,434.0,548.0,434.0,1,1.2895999825559556,531.0,430.0,1,1.7061999824363738,0.03102189781021898,415.0,434.0,1,11.54050001,0.2427007299270073,"[0, 28, 46, 48, 51, 62, 66, 69, 77, 81]","[0, 28, 34, 36, 39, 51, 66, 69, 72, 75, 77]","[0, 1, 2, 3, 4, 6, 7, 12, 15, 16, 18, 31]"
instance_0515.npz,166,490.0,622.0,490.0,1,2.5471999833825976,616.0,489.0,1,2.0975000225007534,0.00964630225080386,531.0,490.0,1,23.8693,0.14630225080385853,"[5, 27, 34, 59, 77, 82, 98, 112, 133, 145, 148]","[34, 38, 43, 54, 59, 77, 82, 98, 112, 113, 116, 133, 145, 148, 162]","[0, 1, 2, 3, 5, 7, 8, 9, 13, 88, 162]"
instance_0516.npz,95,327.0,413.0,327.0,1,0.8890999888535589,407.0,326.0,1,1.8519999866839498,0.014527845036319613,334.0,327.0,1,13.23340001,0.19128329297820823,"[9, 13, 25, 30, 32, 33, 58, 91]","[9, 13, 31, 32, 33, 40, 54, 91]","[0, 1, 3, 6, 9, 11]"
instance_0517.npz,143,659.0,844.0,659.0,1,2.9895000043325126,834.0,659.0,1,2.0203999883960932,0.011848341232227487,745.0,659.0,1,20.1273,0.11729857819905214,"[1, 5, 10, 34, 45, 50, 57, 62, 75]","[1, 10, 25, 34, 62, 88, 121, 132]","[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 16, 38]"
instance_0518.npz,168,585.0,742.0,585.0,1,3.2059000222943723,731.0,585.0,1,2.214499982073903,0.014824797843665768,611.0,585.0,1,23.60379999,0.1765498652291105,"[3, 26, 56, 79, 100, 108, 135, 143, 146, 148]","[14, 26, 28, 79, 80, 100, 108, 127, 142, 146, 148]","[0, 1, 2, 3, 4, 5, 7, 8, 16, 22, 23, 27, 53, 100]"
instance_0519.npz,152,375.0,481.0,375.0,1,1.630100014153868,475.0,375.0,1,2.0081000111531466,0.012474012474012475,397.0,373.0,1,21.17289999,0.17463617463617465,"[14, 20, 59, 63, 117, 139]","[20, 22, 92, 94, 117, 120, 126, 133, 134, 139]","[0, 1, 2, 5, 8, 15]"
instance_0520.npz,187,732.0,926.0,732.0,1,4.919700004393235,921.0,732.0,1,2.371200011111796,0.005399568034557235,769.0,732.0,1,25.72229999,0.1695464362850972,"[4, 26, 76, 82, 85, 96, 99, 130, 138, 143, 170, 176]","[4, 16, 78, 85, 87, 90, 99, 119, 138, 143, 170, 176, 181]","[0, 1, 2, 3, 4, 12, 14, 16, 19, 22, 23, 28]"
instance_0521.npz,111,338.0,431.0,338.0,1,1.0729999921750277,419.0,338.0,1,1.9053000141866505,0.027842227378190254,340.0,338.0,1,14.8906,0.2111368909512761,"[14, 17, 32, 43, 66, 69, 70, 107]","[17, 20, 41, 66, 69, 79, 86, 108, 109]","[0, 1, 2, 3, 7, 10, 15, 17, 24, 39, 69]"
instance_0522.npz,130,469.0,596.0,469.0,1,1.852800021879375,588.0,469.0,1,1.989299984415993,0.013422818791946308,533.0,468.0,1,18.80809999,0.10570469798657718,"[7, 11, 43, 50, 81, 93]","[7, 11, 12, 50, 55, 76, 81]","[0, 1, 2, 3, 4, 6, 7, 10, 11, 14, 15, 27, 95]"
